Age,Year,Population
0,2022,672836.0
1,2022,669161.0
2,2022,694426.0
3,2022,709793.0
4,2022,719407.0
5,2022,737438.0
6,2022,760189.0
7,2022,755095.0
8,2022,760240.0
9,2022,780078.0
10,2022,801361.0
11,2022,803479.0
12,2022,794341.0
13,2022,788686.0
14,2022,796040.0
15,2022,765689.0
16,2022,752172.0
17,2022,750959.0
18,2022,756883.0
19,2022,761144.0
20,2022,766793.0
21,2022,770609.0
22,2022,786764.0
23,2022,816046.0
24,2022,823307.0
25,2022,840172.0
26,2022,827812.0
27,2022,841428.0
28,2022,866706.0
29,2022,870493.0
30,2022,899112.0
31,2022,913818.0
32,2022,911197.0
33,2022,906717.0
34,2022,918910.0
35,2022,897482.0
36,2022,891485.0
37,2022,888625.0
38,2022,860951.0
39,2022,862188.0
40,2022,858112.0
41,2022,867645.0
42,2022,869044.0
43,2022,834287.0
44,2022,775238.0
45,2022,761497.0
46,2022,779796.0
47,2022,795777.0
48,2022,806391.0
49,2022,838741.0
50,2022,872031.0
51,2022,905647.0
52,2022,883692.0
53,2022,904613.0
54,2022,902235.0
55,2022,907549.0
56,2022,903164.0
57,2022,907450.0
58,2022,894664.0
59,2022,873460.0
60,2022,851059.0
61,2022,818589.0
62,2022,785552.0
63,2022,764201.0
64,2022,741627.0
65,2022,708844.0
66,2022,680108.0
67,2022,651398.0
68,2022,648606.0
69,2022,634304.0
70,2022,611295.0
71,2022,610840.0
72,2022,614538.0
73,2022,624405.0
74,2022,651869.0
75,2022,697253.0
76,2022,524581.0
77,2022,499117.0
78,2022,488052.0
79,2022,442722.0
80,2022,386502.0
81,2022,334844.0
82,2022,335397.0
83,2022,319079.0
84,2022,295718.0
85,2022,266071.0
86,2022,237039.0
87,2022,209460.0
88,2022,178552.0
89,2022,154438.0
90,2022,595793.0
0,2021,654239.0
1,2021,680756.0
2,2021,696656.0
3,2021,707489.0
4,2021,725571.0
5,2021,748507.0
6,2021,743516.0
7,2021,749368.0
8,2021,769323.0
9,2021,791125.0
10,2021,794132.0
11,2021,785400.0
12,2021,780104.0
13,2021,787318.0
14,2021,757327.0
15,2021,742444.0
16,2021,739322.0
17,2021,738143.0
18,2021,734605.0
19,2021,744226.0
20,2021,755330.0
21,2021,768815.0
22,2021,790853.0
23,2021,798584.0
24,2021,816993.0
25,2021,805830.0
26,2021,821733.0
27,2021,849349.0
28,2021,855609.0
29,2021,885869.0
30,2021,901938.0
31,2021,901061.0
32,2021,897763.0
33,2021,910855.0
34,2021,890072.0
35,2021,884611.0
36,2021,882846.0
37,2021,855715.0
38,2021,857312.0
39,2021,854486.0
40,2021,864787.0
41,2021,866598.0
42,2021,832491.0
43,2021,774096.0
44,2021,760593.0
45,2021,779324.0
46,2021,795725.0
47,2021,806756.0
48,2021,839526.0
49,2021,873463.0
50,2021,907547.0
51,2021,885948.0
52,2021,907203.0
53,2021,905453.0
54,2021,911001.0
55,2021,906613.0
56,2021,911445.0
57,2021,899030.0
58,2021,877930.0
59,2021,855912.0
60,2021,823816.0
61,2021,790821.0
62,2021,769951.0
63,2021,747779.0
64,2021,715458.0
65,2021,687031.0
66,2021,658634.0
67,2021,656622.0
68,2021,642674.0
69,2021,620419.0
70,2021,620811.0
71,2021,625699.0
72,2021,636779.0
73,2021,666107.0
74,2021,714476.0
75,2021,539411.0
76,2021,515051.0
77,2021,505300.0
78,2021,460559.0
79,2021,404142.0
80,2021,352382.0
81,2021,355036.0
82,2021,339878.0
83,2021,317649.0
84,2021,288249.0
85,2021,259374.0
86,2021,231826.0
87,2021,200740.0
88,2021,176110.0
89,2021,155554.0
90,2021,583950.0
0,2020,677122.0
1,2020,697119.0
2,2020,710064.0
3,2020,726873.0
4,2020,748926.0
5,2020,743877.0
6,2020,749360.0
7,2020,768957.0
8,2020,790767.0
9,2020,792371.0
10,2020,783285.0
11,2020,777632.0
12,2020,784540.0
13,2020,754338.0
14,2020,739415.0
15,2020,734485.0
16,2020,730436.0
17,2020,716579.0
18,2020,714740.0
19,2020,740969.0
20,2020,761828.0
21,2020,784601.0
22,2020,791891.0
23,2020,821986.0
24,2020,804925.0
25,2020,814187.0
26,2020,840838.0
27,2020,846903.0
28,2020,877850.0
29,2020,895146.0
30,2020,892835.0
31,2020,891563.0
32,2020,904888.0
33,2020,885226.0
34,2020,883210.0
35,2020,882896.0
36,2020,856681.0
37,2020,859498.0
38,2020,856713.0
39,2020,866600.0
40,2020,868222.0
41,2020,833846.0
42,2020,775709.0
43,2020,761879.0
44,2020,780155.0
45,2020,796042.0
46,2020,807058.0
47,2020,840271.0
48,2020,874403.0
49,2020,908252.0
50,2020,886508.0
51,2020,907973.0
52,2020,906421.0
53,2020,912704.0
54,2020,908598.0
55,2020,913808.0
56,2020,901821.0
57,2020,880837.0
58,2020,859615.0
59,2020,827808.0
60,2020,794841.0
61,2020,774483.0
62,2020,753161.0
63,2020,721021.0
64,2020,692937.0
65,2020,664960.0
66,2020,663730.0
67,2020,650626.0
68,2020,628980.0
69,2020,630114.0
70,2020,636478.0
71,2020,648587.0
72,2020,679635.0
73,2020,730642.0
74,2020,553466.0
75,2020,530109.0
76,2020,521893.0
77,2020,477756.0
78,2020,420888.0
79,2020,369215.0
80,2020,373789.0
81,2020,360105.0
82,2020,339024.0
83,2020,310126.0
84,2020,281848.0
85,2020,254485.0
86,2020,222896.0
87,2020,198719.0
88,2020,178015.0
89,2020,152323.0
90,2020,574642.0
0,2019,695760.0
1,2019,713434.0
2,2019,729666.0
3,2019,750893.0
4,2019,745729.0
5,2019,750530.0
6,2019,769361.0
7,2019,791518.0
8,2019,791935.0
9,2019,782497.0
10,2019,776323.0
11,2019,783076.0
12,2019,753241.0
13,2019,737374.0
14,2019,730316.0
15,2019,725605.0
16,2019,709101.0
17,2019,698535.0
18,2019,713690.0
19,2019,748210.0
20,2019,782450.0
21,2019,795101.0
22,2019,825861.0
23,2019,826123.0
24,2019,819942.0
25,2019,838889.0
26,2019,841267.0
27,2019,871412.0
28,2019,888702.0
29,2019,885117.0
30,2019,884668.0
31,2019,899297.0
32,2019,881960.0
33,2019,881619.0
34,2019,883014.0
35,2019,857543.0
36,2019,860928.0
37,2019,858630.0
38,2019,868054.0
39,2019,869985.0
40,2019,835285.0
41,2019,777320.0
42,2019,763603.0
43,2019,781520.0
44,2019,797436.0
45,2019,808576.0
46,2019,842162.0
47,2019,876586.0
48,2019,910332.0
49,2019,888393.0
50,2019,910429.0
51,2019,909037.0
52,2019,915916.0
53,2019,912318.0
54,2019,917789.0
55,2019,906277.0
56,2019,885721.0
57,2019,864593.0
58,2019,832907.0
59,2019,799918.0
60,2019,779865.0
61,2019,758957.0
62,2019,727218.0
63,2019,699410.0
64,2019,671551.0
65,2019,671008.0
66,2019,658549.0
67,2019,637286.0
68,2019,639342.0
69,2019,646628.0
70,2019,660007.0
71,2019,692596.0
72,2019,746140.0
73,2019,567047.0
74,2019,544537.0
75,2019,537694.0
76,2019,494079.0
77,2019,437135.0
78,2019,385744.0
79,2019,392577.0
80,2019,380112.0
81,2019,360326.0
82,2019,331853.0
83,2019,304737.0
84,2019,278051.0
85,2019,246240.0
86,2019,222618.0
87,2019,202507.0
88,2019,176948.0
89,2019,152158.0
90,2019,575794.0
0,2018,713789.0
1,2018,731499.0
2,2018,751754.0
3,2018,746699.0
4,2018,751044.0
5,2018,769227.0
6,2018,791262.0
7,2018,790751.0
8,2018,780838.0
9,2018,774239.0
10,2018,780649.0
11,2018,751324.0
12,2018,735653.0
13,2018,725199.0
14,2018,719298.0
15,2018,702044.0
16,2018,689324.0
17,2018,697358.0
18,2018,724071.0
19,2018,764792.0
20,2018,783145.0
21,2018,813346.0
22,2018,816033.0
23,2018,835358.0
24,2018,844205.0
25,2018,838427.0
26,2018,863398.0
27,2018,879478.0
28,2018,874517.0
29,2018,873731.0
30,2018,888458.0
31,2018,874651.0
32,2018,877359.0
33,2018,879456.0
34,2018,855420.0
35,2018,859888.0
36,2018,858583.0
37,2018,867684.0
38,2018,869389.0
39,2018,835117.0
40,2018,777391.0
41,2018,763999.0
42,2018,780985.0
43,2018,797156.0
44,2018,808389.0
45,2018,842492.0
46,2018,877042.0
47,2018,910800.0
48,2018,888781.0
49,2018,911119.0
50,2018,910030.0
51,2018,917939.0
52,2018,914604.0
53,2018,920640.0
54,2018,909637.0
55,2018,889279.0
56,2018,868427.0
57,2018,837032.0
58,2018,804096.0
59,2018,784416.0
60,2018,763774.0
61,2018,732568.0
62,2018,705111.0
63,2018,677414.0
64,2018,677286.0
65,2018,665472.0
66,2018,644618.0
67,2018,647105.0
68,2018,655779.0
69,2018,669977.0
70,2018,703707.0
71,2018,759414.0
72,2018,578418.0
73,2018,556642.0
74,2018,550969.0
75,2018,507799.0
76,2018,450314.0
77,2018,399277.0
78,2018,407810.0
79,2018,396585.0
80,2018,377840.0
81,2018,350187.0
82,2018,323964.0
83,2018,297925.0
84,2018,266206.0
85,2018,243002.0
86,2018,223741.0
87,2018,198569.0
88,2018,173505.0
89,2018,145772.0
90,2018,559207.0
0,2017,732555.0
1,2017,753248.0
2,2017,748744.0
3,2017,752836.0
4,2017,769939.0
5,2017,792030.0
6,2017,790200.0
7,2017,780102.0
8,2017,772645.0
9,2017,779244.0
10,2017,750158.0
11,2017,734437.0
12,2017,721104.0
13,2017,713600.0
14,2017,695493.0
15,2017,682330.0
16,2017,689963.0
17,2017,710322.0
18,2017,741760.0
19,2017,766510.0
20,2017,801901.0
21,2017,804232.0
22,2017,822944.0
23,2017,856471.0
24,2017,843710.0
25,2017,860260.0
26,2017,873193.0
27,2017,865491.0
28,2017,864333.0
29,2017,878403.0
30,2017,866617.0
31,2017,873842.0
32,2017,876735.0
33,2017,852980.0
34,2017,858303.0
35,2017,857854.0
36,2017,867304.0
37,2017,868721.0
38,2017,834678.0
39,2017,777481.0
40,2017,764147.0
41,2017,780540.0
42,2017,796182.0
43,2017,807845.0
44,2017,842073.0
45,2017,877192.0
46,2017,910097.0
47,2017,888331.0
48,2017,910743.0
49,2017,909776.0
50,2017,918625.0
51,2017,915914.0
52,2017,922218.0
53,2017,911498.0
54,2017,891585.0
55,2017,871226.0
56,2017,840343.0
57,2017,807334.0
58,2017,788035.0
59,2017,767870.0
60,2017,737196.0
61,2017,710194.0
62,2017,682617.0
63,2017,683067.0
64,2017,672131.0
65,2017,651369.0
66,2017,654516.0
67,2017,664284.0
68,2017,679402.0
69,2017,714600.0
70,2017,772002.0
71,2017,589602.0
72,2017,568297.0
73,2017,563898.0
74,2017,521365.0
75,2017,463632.0
76,2017,412652.0
77,2017,422937.0
78,2017,413001.0
79,2017,395427.0
80,2017,368685.0
81,2017,343434.0
82,2017,317955.0
83,2017,286918.0
84,2017,264009.0
85,2017,246310.0
86,2017,221920.0
87,2017,196639.0
88,2017,168200.0
89,2017,142077.0
90,2017,558231.0
0,2016,752428.0
1,2016,749712.0
2,2016,753919.0
3,2016,770676.0
4,2016,792148.0
5,2016,789314.0
6,2016,778797.0
7,2016,771077.0
8,2016,777448.0
9,2016,749074.0
10,2016,733194.0
11,2016,717078.0
12,2016,708605.0
13,2016,689602.0
14,2016,676381.0
15,2016,685274.0
16,2016,703760.0
17,2016,728113.0
18,2016,745431.0
19,2016,786340.0
20,2016,794248.0
21,2016,810560.0
22,2016,845683.0
23,2016,856183.0
24,2016,865284.0
25,2016,870904.0
26,2016,858214.0
27,2016,855353.0
28,2016,868999.0
29,2016,858760.0
30,2016,868440.0
31,2016,874296.0
32,2016,851379.0
33,2016,856607.0
34,2016,856808.0
35,2016,866040.0
36,2016,867987.0
37,2016,833775.0
38,2016,777014.0
39,2016,764018.0
40,2016,779938.0
41,2016,795160.0
42,2016,806560.0
43,2016,841409.0
44,2016,876758.0
45,2016,909257.0
46,2016,887345.0
47,2016,909959.0
48,2016,909174.0
49,2016,918752.0
50,2016,916628.0
51,2016,923267.0
52,2016,912973.0
53,2016,893335.0
54,2016,873314.0
55,2016,842913.0
56,2016,809790.0
57,2016,791067.0
58,2016,771291.0
59,2016,741296.0
60,2016,714476.0
61,2016,687317.0
62,2016,688360.0
63,2016,677861.0
64,2016,657562.0
65,2016,661296.0
66,2016,672022.0
67,2016,687946.0
68,2016,724382.0
69,2016,783475.0
70,2016,599510.0
71,2016,579173.0
72,2016,575775.0
73,2016,533581.0
74,2016,475771.0
75,2016,424850.0
76,2016,436805.0
77,2016,428114.0
78,2016,411609.0
79,2016,385556.0
80,2016,361325.0
81,2016,336802.0
82,2016,306028.0
83,2016,284103.0
84,2016,267926.0
85,2016,244170.0
86,2016,219195.0
87,2016,189844.0
88,2016,162964.0
89,2016,141518.0
90,2016,552674.0
0,2015,747137.0
1,2015,752505.0
2,2015,769651.0
3,2015,791232.0
4,2015,786848.0
5,2015,776396.0
6,2015,768343.0
7,2015,775143.0
8,2015,747043.0
9,2015,731575.0
10,2015,712785.0
11,2015,703454.0
12,2015,684038.0
13,2015,670686.0
14,2015,680956.0
15,2015,698692.0
16,2015,720628.0
17,2015,730329.0
18,2015,761476.0
19,2015,775611.0
20,2015,794087.0
21,2015,827251.0
22,2015,836613.0
23,2015,869984.0
24,2015,870429.0
25,2015,849603.0
26,2015,842619.0
27,2015,854683.0
28,2015,846274.0
29,2015,858686.0
30,2015,865582.0
31,2015,846109.0
32,2015,852092.0
33,2015,852088.0
34,2015,861321.0
35,2015,863623.0
36,2015,830487.0
37,2015,774033.0
38,2015,761568.0
39,2015,777555.0
40,2015,792715.0
41,2015,804254.0
42,2015,839132.0
43,2015,875334.0
44,2015,907183.0
45,2015,885630.0
46,2015,908277.0
47,2015,907621.0
48,2015,918166.0
49,2015,916479.0
50,2015,923576.0
51,2015,913724.0
52,2015,894421.0
53,2015,874793.0
54,2015,844838.0
55,2015,811906.0
56,2015,793577.0
57,2015,774351.0
58,2015,744800.0
59,2015,718299.0
60,2015,691440.0
61,2015,692950.0
62,2015,683189.0
63,2015,663241.0
64,2015,667523.0
65,2015,679079.0
66,2015,695792.0
67,2015,733447.0
68,2015,794191.0
69,2015,608892.0
70,2015,589149.0
71,2015,586522.0
72,2015,544980.0
73,2015,486851.0
74,2015,436371.0
75,2015,449567.0
76,2015,442071.0
77,2015,426659.0
78,2015,401041.0
79,2015,377938.0
80,2015,354377.0
81,2015,323962.0
82,2015,303133.0
83,2015,288330.0
84,2015,265540.0
85,2015,241057.0
86,2015,211182.0
87,2015,183802.0
88,2015,161875.0
89,2015,140818.0
90,2015,539855.0
0,2014,749607.0
1,2014,767981.0
2,2014,789774.0
3,2014,784495.0
4,2014,773625.0
5,2014,765579.0
6,2014,772553.0
7,2014,745276.0
8,2014,729841.0
9,2014,708705.0
10,2014,698463.0
11,2014,678858.0
12,2014,665751.0
13,2014,677533.0
14,2014,695091.0
15,2014,716486.0
16,2014,724714.0
17,2014,748678.0
18,2014,754649.0
19,2014,775915.0
20,2014,812903.0
21,2014,820279.0
22,2014,852557.0
23,2014,876168.0
24,2014,848388.0
25,2014,834375.0
26,2014,842834.0
27,2014,835151.0
28,2014,849906.0
29,2014,857821.0
30,2014,839448.0
31,2014,848173.0
32,2014,848561.0
33,2014,856710.0
34,2014,859079.0
35,2014,826356.0
36,2014,771070.0
37,2014,758861.0
38,2014,774653.0
39,2014,789905.0
40,2014,801960.0
41,2014,837084.0
42,2014,873226.0
43,2014,905011.0
44,2014,883511.0
45,2014,906486.0
46,2014,905840.0
47,2014,917086.0
48,2014,915916.0
49,2014,923343.0
50,2014,914053.0
51,2014,895342.0
52,2014,875864.0
53,2014,846155.0
54,2014,813344.0
55,2014,795612.0
56,2014,776784.0
57,2014,747816.0
58,2014,721566.0
59,2014,695189.0
60,2014,697113.0
61,2014,687882.0
62,2014,668381.0
63,2014,673172.0
64,2014,685660.0
65,2014,703239.0
66,2014,741783.0
67,2014,803956.0
68,2014,617670.0
69,2014,598282.0
70,2014,596663.0
71,2014,555680.0
72,2014,497167.0
73,2014,447189.0
74,2014,461898.0
75,2014,455485.0
76,2014,441066.0
77,2014,416245.0
78,2014,394037.0
79,2014,371710.0
80,2014,341532.0
81,2014,321708.0
82,2014,308888.0
83,2014,287325.0
84,2014,263306.0
85,2014,233404.0
86,2014,205804.0
87,2014,183894.0
88,2014,162452.0
89,2014,139442.0
90,2014,536314.0
0,2013,764717.0
1,2013,787780.0
2,2013,781765.0
3,2013,770961.0
4,2013,762412.0
5,2013,769865.0
6,2013,743454.0
7,2013,728467.0
8,2013,704370.0
9,2013,693571.0
10,2013,673739.0
11,2013,661208.0
12,2013,674920.0
13,2013,692432.0
14,2013,713740.0
15,2013,722095.0
16,2013,744137.0
17,2013,744641.0
18,2013,755236.0
19,2013,797016.0
20,2013,808400.0
21,2013,838413.0
22,2013,862778.0
23,2013,856221.0
24,2013,835347.0
25,2013,836311.0
26,2013,827067.0
27,2013,843091.0
28,2013,851650.0
29,2013,833896.0
30,2013,843437.0
31,2013,846085.0
32,2013,853454.0
33,2013,854999.0
34,2013,822449.0
35,2013,767701.0
36,2013,756250.0
37,2013,771597.0
38,2013,786746.0
39,2013,799477.0
40,2013,835001.0
41,2013,871409.0
42,2013,902195.0
43,2013,881337.0
44,2013,904288.0
45,2013,903936.0
46,2013,915774.0
47,2013,915055.0
48,2013,922920.0
49,2013,914025.0
50,2013,895735.0
51,2013,876636.0
52,2013,847279.0
53,2013,814443.0
54,2013,797049.0
55,2013,778822.0
56,2013,750344.0
57,2013,724457.0
58,2013,698351.0
59,2013,700830.0
60,2013,692034.0
61,2013,672868.0
62,2013,678207.0
63,2013,691443.0
64,2013,709862.0
65,2013,749090.0
66,2013,812661.0
67,2013,625368.0
68,2013,606551.0
69,2013,605671.0
70,2013,565064.0
71,2013,506669.0
72,2013,456751.0
73,2013,472569.0
74,2013,467267.0
75,2013,453514.0
76,2013,429454.0
77,2013,408044.0
78,2013,386494.0
79,2013,356957.0
80,2013,337950.0
81,2013,326700.0
82,2013,306661.0
83,2013,282807.0
84,2013,253152.0
85,2013,225166.0
86,2013,203706.0
87,2013,182162.0
88,2013,158547.0
89,2013,137412.0
90,2013,514462.0
0,2012,785030.0
1,2012,778885.0
2,2012,768212.0
3,2012,759748.0
4,2012,767350.0
5,2012,741902.0
6,2012,727261.0
7,2012,700650.0
8,2012,688835.0
9,2012,668942.0
10,2012,656831.0
11,2012,672805.0
12,2012,690569.0
13,2012,712050.0
14,2012,721042.0
15,2012,742561.0
16,2012,742200.0
17,2012,745888.0
18,2012,778669.0
19,2012,794730.0
20,2012,827722.0
21,2012,850471.0
22,2012,842456.0
23,2012,841300.0
24,2012,836369.0
25,2012,822947.0
26,2012,838440.0
27,2012,846561.0
28,2012,829629.0
29,2012,839487.0
30,2012,842466.0
31,2012,851010.0
32,2012,851928.0
33,2012,818899.0
34,2012,764351.0
35,2012,753250.0
36,2012,768611.0
37,2012,783498.0
38,2012,796836.0
39,2012,832738.0
40,2012,869629.0
41,2012,899816.0
42,2012,878693.0
43,2012,902224.0
44,2012,902024.0
45,2012,914694.0
46,2012,914164.0
47,2012,922269.0
48,2012,914042.0
49,2012,896020.0
50,2012,877389.0
51,2012,848253.0
52,2012,815319.0
53,2012,798483.0
54,2012,780578.0
55,2012,752783.0
56,2012,727207.0
57,2012,701456.0
58,2012,704302.0
59,2012,695999.0
60,2012,677181.0
61,2012,683095.0
62,2012,697082.0
63,2012,716039.0
64,2012,756291.0
65,2012,821100.0
66,2012,632923.0
67,2012,614575.0
68,2012,614315.0
69,2012,573991.0
70,2012,515417.0
71,2012,466070.0
72,2012,483330.0
73,2012,478720.0
74,2012,465859.0
75,2012,442746.0
76,2012,421888.0
77,2012,401425.0
78,2012,372402.0
79,2012,354340.0
80,2012,344544.0
81,2012,326463.0
82,2012,302917.0
83,2012,273994.0
84,2012,246232.0
85,2012,224835.0
86,2012,203469.0
87,2012,179344.0
88,2012,158170.0
89,2012,137201.0
90,2012,501809.0
0,2011,774322.0
1,2011,764744.0
2,2011,756609.0
3,2011,764853.0
4,2011,740259.0
5,2011,726167.0
6,2011,697007.0
7,2011,684553.0
8,2011,664220.0
9,2011,652932.0
10,2011,671009.0
11,2011,689207.0
12,2011,711064.0
13,2011,720844.0
14,2011,742150.0
15,2011,742134.0
16,2011,742951.0
17,2011,770217.0
18,2011,777994.0
19,2011,814689.0
20,2011,841193.0
21,2011,830641.0
22,2011,829862.0
23,2011,845045.0
24,2011,827676.0
25,2011,839073.0
26,2011,844822.0
27,2011,827465.0
28,2011,837511.0
29,2011,840373.0
30,2011,848223.0
31,2011,850361.0
32,2011,816941.0
33,2011,761941.0
34,2011,750667.0
35,2011,765556.0
36,2011,780520.0
37,2011,794346.0
38,2011,830621.0
39,2011,868161.0
40,2011,897635.0
41,2011,876556.0
42,2011,899939.0
43,2011,900217.0
44,2011,913656.0
45,2011,913551.0
46,2011,921748.0
47,2011,913863.0
48,2011,896398.0
49,2011,877916.0
50,2011,848993.0
51,2011,816176.0
52,2011,799763.0
53,2011,782382.0
54,2011,754984.0
55,2011,729854.0
56,2011,704182.0
57,2011,707622.0
58,2011,699657.0
59,2011,681153.0
60,2011,687528.0
61,2011,702287.0
62,2011,721802.0
63,2011,762787.0
64,2011,828831.0
65,2011,639944.0
66,2011,622015.0
67,2011,622315.0
68,2011,582484.0
69,2011,523611.0
70,2011,474706.0
71,2011,493142.0
72,2011,489435.0
73,2011,477099.0
74,2011,454903.0
75,2011,434572.0
76,2011,415104.0
77,2011,386567.0
78,2011,369170.0
79,2011,360978.0
80,2011,344623.0
81,2011,321858.0
82,2011,293258.0
83,2011,266048.0
84,2011,244899.0
85,2011,224162.0
86,2011,199746.0
87,2011,178183.0
88,2011,157171.0
89,2011,140970.0
90,2011,475461.0
0,2010,766837.0
1,2010,756145.0
2,2010,763080.0
3,2010,737345.0
4,2010,723560.0
5,2010,696952.0
6,2010,684966.0
7,2010,664058.0
8,2010,652045.0
9,2010,668186.0
10,2010,685993.0
11,2010,707710.0
12,2010,717395.0
13,2010,738456.0
14,2010,735333.0
15,2010,735542.0
16,2010,760627.0
17,2010,763810.0
18,2010,793511.0
19,2010,822016.0
20,2010,809252.0
21,2010,805550.0
22,2010,823501.0
23,2010,809245.0
24,2010,828846.0
25,2010,835553.0
26,2010,818552.0
27,2010,826077.0
28,2010,828236.0
29,2010,843479.0
