Age,Year,Population
35,1973,644981.0
36,1973,637049.0
37,1973,628053.0
38,1973,619567.0
39,1973,602433.0
40,1973,608801.0
41,1973,630700.0
42,1973,643405.0
43,1973,647337.0
44,1973,641250.0
45,1973,639628.0
46,1973,652324.0
47,1973,667441.0
48,1973,667533.0
49,1973,677525.0
50,1973,682158.0
51,1973,721150.0
52,1973,752203.0
53,1973,787741.0
54,1973,537807.0
55,1973,517437.0
56,1973,575894.0
57,1973,612926.0
58,1973,656495.0
59,1973,660672.0
60,1973,649159.0
61,1973,629552.0
62,1973,622618.0
63,1973,620649.0
64,1973,612019.0
65,1973,594055.0
66,1973,567955.0
67,1973,547161.0
68,1973,529600.0
69,1973,501814.0
70,1973,477588.0
71,1973,446600.0
72,1973,424340.0
73,1973,395139.0
74,1973,345934.0
75,1973,318741.0
76,1973,296924.0
77,1973,271502.0
78,1973,248691.0
79,1973,221561.0
80,1973,202897.0
81,1973,179410.0
82,1973,159632.0
83,1973,138257.0
84,1973,122468.0
85,1973,104648.0
86,1973,84568.0
87,1973,70725.0
88,1973,58718.0
89,1973,45647.0
90,1973,134086.0
0,1972,815656.0
1,1972,862347.0
2,1972,841512.0
3,1972,879205.0
4,1972,884596.0
5,1972,912028.0
6,1972,900752.0
7,1972,923121.0
8,1972,920631.0
9,1972,896676.0
10,1972,883920.0
11,1972,866990.0
12,1972,836645.0
13,1972,816416.0
14,1972,797668.0
15,1972,778168.0
16,1972,760386.0
17,1972,736070.0
18,1972,754568.0
19,1972,748410.0
20,1972,740876.0
21,1972,759981.0
22,1972,779153.0
23,1972,810034.0
24,1972,867063.0
25,1972,947204.0
26,1972,746578.0
27,1972,735301.0
28,1972,739601.0
29,1972,707324.0
30,1972,647903.0
31,1972,607682.0
32,1972,645667.0
33,1972,648532.0
34,1972,646407.0
35,1972,639066.0
36,1972,629541.0
37,1972,621623.0
38,1972,603296.0
39,1972,609744.0
40,1972,632467.0
41,1972,644795.0
42,1972,648812.0
43,1972,642629.0
44,1972,641411.0
45,1972,654879.0
46,1972,670214.0
47,1972,670516.0
48,1972,680946.0
49,1972,685058.0
50,1972,725021.0
51,1972,757385.0
52,1972,793624.0
53,1972,542198.0
54,1972,522275.0
55,1972,581774.0
56,1972,619131.0
57,1972,664155.0
58,1972,668594.0
59,1972,658274.0
60,1972,639065.0
61,1972,633729.0
62,1972,632686.0
63,1972,625499.0
64,1972,608746.0
65,1972,583201.0
66,1972,563014.0
67,1972,546544.0
68,1972,519590.0
69,1972,496370.0
70,1972,465641.0
71,1972,444538.0
72,1972,415886.0
73,1972,366186.0
74,1972,338800.0
75,1972,317217.0
76,1972,291760.0
77,1972,268851.0
78,1972,241761.0
79,1972,223120.0
80,1972,199078.0
81,1972,178375.0
82,1972,156980.0
83,1972,140208.0
84,1972,121280.0
85,1972,99912.0
86,1972,84811.0
87,1972,70777.0
88,1972,56145.0
89,1972,45015.0
90,1972,130416.0
0,1971,867303.0
1,1971,843961.0
2,1971,882284.0
3,1971,887728.0
4,1971,913530.0
5,1971,902271.0
6,1971,922813.0
7,1971,920117.0
8,1971,896252.0
9,1971,882834.0
10,1971,866387.0
11,1971,836123.0
12,1971,816531.0
13,1971,796723.0
14,1971,777170.0
15,1971,761897.0
16,1971,737252.0
17,1971,753324.0
18,1971,745865.0
19,1971,738281.0
20,1971,758471.0
21,1971,777708.0
22,1971,809750.0
23,1971,867010.0
24,1971,948051.0
25,1971,749014.0
26,1971,736330.0
27,1971,741222.0
28,1971,708917.0
29,1971,649443.0
30,1971,609422.0
31,1971,647405.0
32,1971,650823.0
33,1971,648322.0
34,1971,640646.0
35,1971,630789.0
36,1971,623398.0
37,1971,605023.0
38,1971,612213.0
39,1971,633440.0
40,1971,646003.0
41,1971,649915.0
42,1971,645073.0
43,1971,643964.0
44,1971,657852.0
45,1971,672557.0
46,1971,673593.0
47,1971,684645.0
48,1971,687998.0
49,1971,729454.0
50,1971,762624.0
51,1971,799399.0
52,1971,546578.0
53,1971,527806.0
54,1971,586796.0
55,1971,625275.0
56,1971,671280.0
57,1971,675466.0
58,1971,667107.0
59,1971,648484.0
60,1971,644643.0
61,1971,644645.0
62,1971,638151.0
63,1971,622252.0
64,1971,597911.0
65,1971,578182.0
66,1971,563025.0
67,1971,536724.0
68,1971,514361.0
69,1971,484134.0
70,1971,463987.0
71,1971,436365.0
72,1971,385755.0
73,1971,358260.0
74,1971,337167.0
75,1971,311875.0
76,1971,288720.0
77,1971,261616.0
78,1971,243331.0
79,1971,218600.0
80,1971,197159.0
81,1971,175412.0
82,1971,158068.0
83,1971,138113.0
84,1971,115726.0
85,1971,99594.0
86,1971,83975.0
87,1971,67972.0
88,1971,55120.0
89,1971,44408.0
90,1971,124437.0
0,1970,852445.0
1,1970,884999.0
2,1970,886297.0
3,1970,915379.0
4,1970,918726.0
5,1970,930472.0
6,1970,926281.0
7,1970,908191.0
8,1970,891216.0
9,1970,863741.0
10,1970,827451.0
11,1970,815592.0
12,1970,800177.0
13,1970,774794.0
14,1970,752414.0
15,1970,739713.0
16,1970,755546.0
17,1970,744427.0
18,1970,727860.0
19,1970,753069.0
20,1970,778128.0
21,1970,808909.0
22,1970,859794.0
23,1970,946276.0
24,1970,747860.0
25,1970,735819.0
26,1970,744542.0
27,1970,712460.0
28,1970,647499.0
29,1970,608952.0
30,1970,645945.0
31,1970,650309.0
32,1970,647084.0
33,1970,640287.0
34,1970,632782.0
35,1970,619166.0
36,1970,606872.0
37,1970,613226.0
38,1970,634848.0
39,1970,651509.0
40,1970,650350.0
41,1970,648124.0
42,1970,644216.0
43,1970,660716.0
44,1970,673418.0
45,1970,675340.0
46,1970,682723.0
47,1970,692824.0
48,1970,733323.0
49,1970,765723.0
50,1970,810734.0
51,1970,542936.0
52,1970,531900.0
53,1970,592507.0
54,1970,625456.0
55,1970,683992.0
56,1970,679831.0
57,1970,673377.0
58,1970,653610.0
59,1970,656862.0
60,1970,653222.0
61,1970,649732.0
62,1970,633043.0
63,1970,610630.0
64,1970,591759.0
65,1970,575982.0
66,1970,551875.0
67,1970,530717.0
68,1970,498335.0
69,1970,480624.0
70,1970,448255.0
71,1970,409629.0
72,1970,375285.0
73,1970,354592.0
74,1970,327735.0
75,1970,309056.0
76,1970,277975.0
77,1970,260245.0
78,1970,234095.0
79,1970,217555.0
80,1970,192937.0
81,1970,177333.0
82,1970,153696.0
83,1970,131035.0
84,1970,146100.0
85,1970,434339.0
86,1970,
87,1970,
88,1970,
89,1970,
90,1970,
0,1969,891302.0
1,1969,891400.0
2,1969,919648.0
3,1969,923100.0
4,1969,939363.0
5,1969,930877.0
6,1969,912645.0
7,1969,894996.0
8,1969,866595.0
9,1969,830180.0
10,1969,815158.0
11,1969,799524.0
12,1969,773402.0
13,1969,750207.0
14,1969,731785.0
15,1969,752811.0
16,1969,744294.0
17,1969,727869.0
18,1969,750341.0
19,1969,772397.0
20,1969,805698.0
21,1969,858687.0
22,1969,944833.0
23,1969,747734.0
24,1969,739415.0
25,1969,745784.0
26,1969,714390.0
27,1969,652817.0
28,1969,614833.0
29,1969,649859.0
30,1969,654502.0
31,1969,651359.0
32,1969,643933.0
33,1969,636212.0
34,1969,624074.0
35,1969,609170.0
36,1969,616493.0
37,1969,637482.0
38,1969,653611.0
39,1969,651565.0
40,1969,650630.0
41,1969,646859.0
42,1969,663059.0
43,1969,676553.0
44,1969,679127.0
45,1969,686237.0
46,1969,696609.0
47,1969,737467.0
48,1969,770988.0
49,1969,808084.0
50,1969,550307.0
51,1969,536811.0
52,1969,598140.0
53,1969,631301.0
54,1969,692301.0
55,1969,689481.0
56,1969,682826.0
57,1969,664058.0
58,1969,667422.0
59,1969,662813.0
60,1969,660786.0
61,1969,645559.0
62,1969,623609.0
63,1969,605506.0
64,1969,589484.0
65,1969,568383.0
66,1969,547739.0
67,1969,516709.0
68,1969,498822.0
69,1969,467645.0
70,1969,426343.0
71,1969,393381.0
72,1969,373495.0
73,1969,347154.0
74,1969,327086.0
75,1969,298856.0
76,1969,280900.0
77,1969,254644.0
78,1969,237129.0
79,1969,212317.0
80,1969,195857.0
81,1969,172107.0
82,1969,148620.0
83,1969,159866.0
84,1969,109698.0
85,1969,423387.0
86,1969,
87,1969,
88,1969,
89,1969,
90,1969,
0,1968,895228.0
1,1968,921178.0
2,1968,924523.0
3,1968,940796.0
4,1968,935918.0
5,1968,914948.0
6,1968,896931.0
7,1968,867696.0
8,1968,830640.0
9,1968,817660.0
10,1968,800207.0
11,1968,773046.0
12,1968,749043.0
13,1968,730704.0
14,1968,745244.0
15,1968,743061.0
16,1968,728901.0
17,1968,749402.0
18,1968,771299.0
19,1968,805039.0
20,1968,857902.0
21,1968,939966.0
22,1968,747197.0
23,1968,739393.0
24,1968,748512.0
25,1968,719186.0
26,1968,658281.0
27,1968,621186.0
28,1968,655060.0
29,1968,658687.0
30,1968,655190.0
31,1968,647430.0
32,1968,639470.0
33,1968,627520.0
34,1968,614412.0
35,1968,620283.0
36,1968,640544.0
37,1968,656265.0
38,1968,653473.0
39,1968,651706.0
40,1968,650069.0
41,1968,666389.0
42,1968,680091.0
43,1968,683337.0
44,1968,691046.0
45,1968,700763.0
46,1968,742139.0
47,1968,777414.0
48,1968,807501.0
49,1968,557371.0
50,1968,540985.0
51,1968,602544.0
52,1968,635963.0
53,1968,696636.0
54,1968,695932.0
55,1968,689375.0
56,1968,671726.0
57,1968,675701.0
58,1968,671673.0
59,1968,669596.0
60,1968,656366.0
61,1968,635171.0
62,1968,617390.0
63,1968,602694.0
64,1968,581424.0
65,1968,561672.0
66,1968,531878.0
67,1968,513799.0
68,1968,483270.0
69,1968,443697.0
70,1968,412006.0
71,1968,392393.0
72,1968,365891.0
73,1968,346535.0
74,1968,317350.0
75,1968,300098.0
76,1968,273948.0
77,1968,255135.0
78,1968,230718.0
79,1968,214266.0
80,1968,190338.0
81,1968,166587.0
82,1968,173359.0
83,1968,126524.0
84,1968,106708.0
85,1968,412305.0
86,1968,
87,1968,
88,1968,
89,1968,
90,1968,
0,1967,919712.0
1,1967,924859.0
2,1967,940659.0
3,1967,935492.0
4,1967,917820.0
5,1967,898254.0
6,1967,867736.0
7,1967,830415.0
8,1967,816688.0
9,1967,800219.0
10,1967,772089.0
11,1967,747765.0
12,1967,729320.0
13,1967,742791.0
14,1967,732667.0
15,1967,732301.0
16,1967,749888.0
17,1967,773423.0
18,1967,802514.0
19,1967,858241.0
20,1967,933376.0
21,1967,746303.0
22,1967,738627.0
23,1967,747034.0
24,1967,721840.0
25,1967,663217.0
26,1967,627776.0
27,1967,659531.0
28,1967,663115.0
29,1967,659567.0
30,1967,651073.0
31,1967,643355.0
32,1967,632164.0
33,1967,618456.0
34,1967,626356.0
35,1967,644300.0
36,1967,659814.0
37,1967,655866.0
38,1967,654503.0
39,1967,651004.0
40,1967,667656.0
41,1967,682284.0
42,1967,686365.0
43,1967,694684.0
44,1967,704549.0
45,1967,746874.0
46,1967,784785.0
47,1967,807709.0
48,1967,568526.0
49,1967,546425.0
50,1967,608186.0
51,1967,641477.0
52,1967,701301.0
53,1967,703162.0
54,1967,695205.0
55,1967,679546.0
56,1967,683539.0
57,1967,680058.0
58,1967,679082.0
59,1967,666432.0
60,1967,645649.0
61,1967,627976.0
62,1967,614284.0
63,1967,595294.0
64,1967,575692.0
65,1967,547273.0
66,1967,527718.0
67,1967,498619.0
68,1967,459854.0
69,1967,428737.0
70,1967,410244.0
71,1967,383670.0
72,1967,364421.0
73,1967,337701.0
74,1967,320340.0
75,1967,294836.0
76,1967,272511.0
77,1967,250264.0
78,1967,233430.0
79,1967,209698.0
80,1967,185643.0
81,1967,186210.0
82,1967,144437.0
83,1967,124012.0
84,1967,105891.0
85,1967,407821.0
86,1967,
87,1967,
88,1967,
89,1967,
90,1967,
0,1966,929055.0
1,1966,943448.0
2,1966,937889.0
3,1966,919042.0
4,1966,902550.0
5,1966,871289.0
6,1966,833377.0
7,1966,819414.0
8,1966,802416.0
9,1966,774303.0
10,1966,751155.0
11,1966,732189.0
12,1966,744896.0
13,1966,734457.0
14,1966,725603.0
15,1966,747482.0
16,1966,771319.0
17,1966,803608.0
18,1966,857570.0
19,1966,932339.0
20,1966,745335.0
21,1966,737160.0
22,1966,743883.0
23,1966,719919.0
24,1966,662287.0
25,1966,630133.0
26,1966,661523.0
27,1966,665577.0
28,1966,662102.0
29,1966,652884.0
30,1966,645635.0
31,1966,634812.0
32,1966,620761.0
33,1966,628780.0
34,1966,647789.0
35,1966,663149.0
36,1966,658938.0
37,1966,657296.0
38,1966,653582.0
39,1966,667583.0
40,1966,683890.0
41,1966,687883.0
42,1966,696998.0
43,1966,707113.0
44,1966,749844.0
45,1966,789853.0
46,1966,808742.0
47,1966,574194.0
48,1966,550864.0
49,1966,612966.0
50,1966,646594.0
51,1966,706744.0
52,1966,710042.0
53,1966,701457.0
54,1966,686265.0
55,1966,690359.0
56,1966,687529.0
57,1966,687290.0
58,1966,675686.0
59,1966,655046.0
60,1966,638392.0
61,1966,625478.0
62,1966,608436.0
63,1966,589377.0
64,1966,561154.0
65,1966,541349.0
66,1966,512837.0
67,1966,474437.0
68,1966,443990.0
69,1966,425083.0
70,1966,399702.0
71,1966,380763.0
72,1966,355514.0
73,1966,338744.0
74,1966,313486.0
75,1966,291399.0
76,1966,267327.0
77,1966,250215.0
78,1966,227447.0
79,1966,201476.0
80,1966,200680.0
81,1966,161322.0
82,1966,140123.0
83,1966,121103.0
84,1966,103437.0
85,1966,391941.0
86,1966,
87,1966,
88,1966,
89,1966,
90,1966,
0,1965,946016.0
1,1965,939738.0
2,1965,921599.0
3,1965,904779.0
4,1965,874156.0
5,1965,835955.0
6,1965,822560.0
7,1965,805434.0
8,1965,778734.0
9,1965,754459.0
10,1965,735971.0
11,1965,749520.0
12,1965,737460.0
13,1965,726190.0
14,1965,746443.0
15,1965,773629.0
16,1965,801724.0
17,1965,861190.0
18,1965,936826.0
19,1965,741156.0
20,1965,730503.0
21,1965,741858.0
22,1965,716395.0
23,1965,658497.0
24,1965,623965.0
25,1965,660452.0
26,1965,663905.0
27,1965,660389.0
28,1965,651810.0
29,1965,642839.0
30,1965,631000.0
31,1965,617519.0
32,1965,623929.0
33,1965,645420.0
34,1965,662818.0
35,1965,660767.0
36,1965,659519.0
37,1965,655982.0
38,1965,671352.0
39,1965,685100.0
40,1965,687816.0
41,1965,696424.0
42,1965,707684.0
43,1965,750839.0
44,1965,789433.0
45,1965,821753.0
46,1965,574645.0
47,1965,552405.0
48,1965,615519.0
49,1965,651279.0
50,1965,712717.0
51,1965,713319.0
52,1965,708217.0
53,1965,691658.0
54,1965,696181.0
55,1965,694954.0
56,1965,696173.0
57,1965,684870.0
58,1965,665401.0
59,1965,651727.0
60,1965,640335.0
61,1965,621862.0
62,1965,604299.0
63,1965,575735.0
64,1965,561854.0
65,1965,531241.0
66,1965,490982.0
67,1965,459950.0
68,1965,441768.0
69,1965,416780.0
70,1965,399439.0
71,1965,371941.0
72,1965,357346.0
73,1965,331024.0
74,1965,313131.0
75,1965,287651.0
76,1965,272113.0
77,1965,248058.0
78,1965,223128.0
79,1965,227696.0
80,1965,180462.0
81,1965,158594.0
82,1965,139087.0
83,1965,120076.0
84,1965,102176.0
85,1965,384000.0
86,1965,
87,1965,
88,1965,
89,1965,
90,1965,
0,1964,941485.0
1,1964,924112.0
2,1964,906730.0
3,1964,876665.0
4,1964,839273.0
5,1964,824645.0
6,1964,807297.0
7,1964,779706.0
8,1964,755304.0
9,1964,734500.0
10,1964,750087.0
11,1964,738400.0
12,1964,727509.0
13,1964,747181.0
14,1964,770521.0
15,1964,806429.0
16,1964,868668.0
17,1964,941095.0
18,1964,747516.0
19,1964,732915.0
20,1964,739188.0
21,1964,714543.0
22,1964,656488.0
23,1964,622416.0
24,1964,658166.0
25,1964,665272.0
26,1964,661711.0
27,1964,652928.0
28,1964,644608.0
29,1964,633119.0
30,1964,619596.0
31,1964,626507.0
32,1964,647271.0
33,1964,664324.0
34,1964,660851.0
35,1964,660613.0
36,1964,657529.0
37,1964,672394.0
38,1964,686679.0
39,1964,689771.0
40,1964,699102.0
41,1964,710321.0
42,1964,753684.0
43,1964,794131.0
44,1964,815023.0
45,1964,578787.0
46,1964,556300.0
47,1964,619235.0
48,1964,654978.0
49,1964,717235.0
50,1964,719491.0
51,1964,713615.0
52,1964,698353.0
53,1964,703105.0
54,1964,700245.0
55,1964,702210.0
56,1964,692144.0
57,1964,672960.0
58,1964,659319.0
59,1964,648478.0
60,1964,632379.0
61,1964,615625.0
62,1964,588065.0
63,1964,573214.0
64,1964,544172.0
65,1964,502638.0
66,1964,472930.0
67,1964,455687.0
68,1964,430537.0
69,1964,412984.0
70,1964,388012.0
71,1964,374182.0
72,1964,348848.0
73,1964,330748.0
74,1964,306108.0
75,1964,289624.0
76,1964,266424.0
77,1964,241687.0
78,1964,242775.0
79,1964,198778.0
80,1964,175924.0
81,1964,155948.0
82,1964,136372.0
83,1964,117814.0
84,1964,99210.0
85,1964,369387.0
86,1964,
87,1964,
88,1964,
89,1964,
90,1964,
0,1963,928981.0
1,1963,909744.0
2,1963,877703.0
3,1963,839831.0
4,1963,826371.0
5,1963,808287.0
6,1963,779907.0
7,1963,755175.0
8,1963,734746.0
9,1963,747266.0
10,1963,738752.0
11,1963,729450.0
12,1963,748442.0
13,1963,773191.0
14,1963,806477.0
15,1963,874432.0
16,1963,938253.0
17,1963,755743.0
18,1963,738520.0
19,1963,740913.0
20,1963,714109.0
21,1963,656137.0
22,1963,622937.0
23,1963,652458.0
24,1963,662995.0
25,1963,663561.0
26,1963,654245.0
27,1963,646301.0
28,1963,635652.0
29,1963,622213.0
30,1963,630616.0
31,1963,650348.0
32,1963,667022.0
33,1963,662445.0
34,1963,660907.0
35,1963,659182.0
36,1963,673727.0
37,1963,688775.0
38,1963,692583.0
39,1963,701868.0
40,1963,712956.0
41,1963,756437.0
42,1963,799039.0
43,1963,809986.0
44,1963,583999.0
45,1963,559602.0
46,1963,622738.0
47,1963,658254.0
48,1963,719500.0
49,1963,723789.0
50,1963,717122.0
51,1963,703235.0
52,1963,707888.0
53,1963,705089.0
54,1963,707357.0
55,1963,698628.0
56,1963,679887.0
57,1963,666242.0
58,1963,655868.0
59,1963,640907.0
60,1963,625363.0
61,1963,598975.0
62,1963,582916.0
63,1963,555038.0
64,1963,516299.0
65,1963,487594.0
66,1963,470223.0
67,1963,445039.0
68,1963,427807.0
69,1963,403441.0
70,1963,389707.0
71,1963,365473.0
72,1963,346537.0
73,1963,322699.0
74,1963,306898.0
75,1963,284426.0
76,1963,260156.0
77,1963,255478.0
78,1963,217070.0
79,1963,193645.0
80,1963,172833.0
81,1963,153086.0
82,1963,134534.0
83,1963,114635.0
84,1963,96376.0
85,1963,353164.0
86,1963,
87,1963,
88,1963,
89,1963,
90,1963,
0,1962,914012.0
1,1962,878244.0
2,1962,839550.0
3,1962,825640.0
4,1962,808510.0
5,1962,778757.0
6,1962,753586.0
7,1962,734340.0
8,1962,745488.0
9,1962,735635.0
10,1962,729713.0
11,1962,747309.0
12,1962,773657.0
13,1962,807245.0
14,1962,875266.0
15,1962,936121.0
16,1962,759110.0
17,1962,746783.0
18,1962,744673.0
19,1962,717430.0
20,1962,658827.0
21,1962,626843.0
22,1962,645984.0
23,1962,657416.0
24,1962,663211.0
25,1962,655069.0
26,1962,647666.0
27,1962,638045.0
28,1962,624794.0
29,1962,634029.0
30,1962,653517.0
31,1962,669598.0
32,1962,663511.0
33,1962,661917.0
34,1962,659069.0
35,1962,673683.0
36,1962,689964.0
37,1962,694815.0
38,1962,705691.0
39,1962,715690.0
40,1962,760231.0
41,1962,805560.0
42,1962,799931.0
43,1962,596930.0
44,1962,564719.0
45,1962,627689.0
46,1962,662370.0
47,1962,721498.0
48,1962,729681.0
49,1962,719745.0
50,1962,708040.0
51,1962,711732.0
52,1962,708937.0
53,1962,711761.0
54,1962,704140.0
55,1962,685772.0
56,1962,671568.0
57,1962,661894.0
58,1962,650230.0
59,1962,634314.0
60,1962,609584.0
61,1962,590525.0
62,1962,565338.0
63,1962,527883.0
64,1962,500893.0
65,1962,483644.0
66,1962,458359.0
67,1962,441485.0
68,1962,420279.0
69,1962,406956.0
70,1962,383404.0
71,1962,362748.0
72,1962,340237.0
73,1962,324152.0
74,1962,303434.0
75,1962,280545.0
76,1962,267406.0
77,1962,237302.0
78,1962,213876.0
79,1962,193150.0
80,1962,172544.0
81,1962,154102.0
82,1962,133237.0
83,1962,113173.0
84,1962,96114.0
85,1962,347308.0
86,1962,
87,1962,
88,1962,
89,1962,
90,1962,
0,1961,880519.0
1,1961,839153.0
2,1961,824149.0
3,1961,806589.0
4,1961,775746.0
5,1961,750056.0
6,1961,731793.0
7,1961,741763.0
8,1961,733375.0
9,1961,728809.0
10,1961,745068.0
11,1961,773122.0
12,1961,806596.0
13,1961,874926.0
14,1961,934449.0
15,1961,760445.0
16,1961,749149.0
17,1961,744313.0
18,1961,718059.0
19,1961,654404.0
20,1961,622790.0
21,1961,640881.0
22,1961,649285.0
23,1961,654459.0
24,1961,646643.0
25,1961,642708.0
26,1961,634295.0
27,1961,620879.0
28,1961,631075.0
29,1961,648367.0
30,1961,665427.0
31,1961,658554.0
32,1961,658061.0
33,1961,655425.0
34,1961,669039.0
35,1961,687633.0
36,1961,692692.0
37,1961,705576.0
38,1961,714839.0
39,1961,759717.0
40,1961,808407.0
41,1961,785152.0
42,1961,608116.0
43,1961,568001.0
44,1961,630371.0
45,1961,664639.0
46,1961,722643.0
47,1961,733546.0
48,1961,721533.0
49,1961,711887.0
50,1961,715067.0
51,1961,712401.0
52,1961,715286.0
53,1961,708923.0
54,1961,690917.0
55,1961,676351.0
56,1961,667812.0
57,1961,658715.0
58,1961,642892.0
59,1961,620146.0
60,1961,598230.0
61,1961,574953.0
62,1961,539113.0
63,1961,513642.0
64,1961,496789.0
65,1961,470898.0
66,1961,454576.0
67,1961,436614.0
68,1961,423085.0
69,1961,400912.0
70,1961,378009.0
71,1961,356662.0
72,1961,340942.0
73,1961,322400.0
74,1961,300540.0
75,1961,280510.0
76,1961,257338.0
77,1961,233745.0
78,1961,212901.0
79,1961,192011.0
80,1961,173065.0
81,1961,151705.0
82,1961,130690.0
83,1961,113209.0
84,1961,96672.0
85,1961,337192.0
86,1961,
87,1961,
88,1961,
89,1961,
90,1961,
